question,similar_question,expected_tag,predicted_tag,expected_answer,predicted_answer,probability,time_taken
"ফর্ম নম্বর পাওয়া যাচ্ছে না; শুধু নাম, জন্মতারিখ ও জন্মনিবন্ধন নম্বর দিয়ে কি ডাউনলোড করা সম্ভব?",ফর্ম নম্বর হারিয়ে গেলে কি কেবল নাম ও জন্মতারিখ ব্যবহার করে ডকুমেন্ট ডাউনলোড করা সম্ভব,nid_new_registration_03,nid_new_registration_03,এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ  করুন।,"এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9792752861976624,0.06627774238586426
"আবেদনপত্রের নম্বর হারিয়ে ফেলেছি—নাম, জন্মতারিখ ও জন্মনিবন্ধন নম্বর দিয়ে কি ডাউনলোড নিতে পারি?",আমার ফরম নম্বর হারিয়ে গেছে এখন নাম জন্মতারিখ জন্মনিবন্ধন নম্বর দিয়ে ডাউনলোড করতে পারবো,nid_new_registration_03,nid_new_registration_03,এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ  করুন।,"এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9844441413879395,0.06506705284118652
"ফরম নম্বরটি আর হাতে নেই; নাম, জন্মতারিখ, জন্মনিবন্ধন নম্বর দিয়ে কি ডাউনলোড হবে?",আমার ফরম নম্বর হারিয়ে গেছে এখন নাম জন্মতারিখ জন্মনিবন্ধন নম্বর দিয়ে ডাউনলোড করতে পারবো,nid_new_registration_03,nid_new_registration_03,এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ  করুন।,"এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9813883900642395,0.0643012523651123
"আমার ফর্ম নম্বরটা নেই, তাহলে কি নাম, জন্মতারিখ ও জন্মনিবন্ধন নম্বর দিয়ে ডাউনলোড করা যাবে?",আমার ফরম নম্বর হারিয়ে গেছে এখন নাম জন্মতারিখ জন্মনিবন্ধন নম্বর দিয়ে ডাউনলোড করতে পারবো,nid_new_registration_03,nid_new_registration_03,এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ  করুন।,"এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9781127572059631,0.06516003608703613
"ফরম নম্বর হারিয়ে গেলে কি নাম, জন্মতারিখ ও জন্মনিবন্ধন নম্বর দিয়ে ডাউনলোড করা যায়?",আমার ফরম নম্বর হারিয়ে গেছে এখন নাম জন্মতারিখ জন্মনিবন্ধন নম্বর দিয়ে ডাউনলোড করতে পারবো,nid_new_registration_03,nid_new_registration_03,এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ  করুন।,"এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9900242686271667,0.06507539749145508
"ফর্ম নম্বর ভুলে গেছি; নাম, জন্মতারিখ ও জন্মনিবন্ধন নম্বর দিয়ে কি ডাউনলোড করা সম্ভব?",ফর্ম নম্বর ভুলে গেছি; নাম জন্মতারিখ জন্ম নিবন্ধন নম্বর দিয়ে কি কপি বের করা সম্ভব,nid_new_registration_03,nid_new_registration_03,এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ  করুন।,"এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9854368567466736,0.06444740295410156
"আবেদন নম্বর নাই—এ অবস্থায় নাম, জন্মতারিখ ও জন্মনিবন্ধন নম্বর দিয়ে কি ডাউনলোড করতে পারবো?",নামজন্মতারিখ দিয়ে কি এনআইডি আবেদন ফর্মটি নম্বর ছাড়া ডাউনলোড করা যাবে,nid_new_registration_03,nid_new_registration_03,এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ  করুন।,"এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9734897613525391,0.06755781173706055
"আমার রেজিস্ট্রেশন ফর্ম নম্বরটি নেই; শুধু নাম, জন্মতারিখ ও জন্মনিবন্ধন নম্বর দিয়ে কি ডাউনলোড সম্ভব?",নামজন্মতারিখ দিয়ে কি এনআইডি আবেদন ফর্মটি নম্বর ছাড়া ডাউনলোড করা যাবে,nid_new_registration_03,nid_new_registration_03,এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ  করুন।,"এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9715466499328613,0.06552600860595703
"ফর্ম নম্বর খুঁজে পাচ্ছি না—নাম, জন্মতারিখ এবং জন্মনিবন্ধন নম্বর ব্যবহার করে কি ডাউনলোড করা যাবে?",আমার ফরম নম্বর হারিয়ে গেছে এখন নাম জন্মতারিখ জন্মনিবন্ধন নম্বর দিয়ে ডাউনলোড করতে পারবো,nid_new_registration_03,nid_new_registration_03,এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ  করুন।,"এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.977423369884491,0.06522846221923828
"ফরম নম্বর ছাড়া কি নাম, জন্মতারিখ ও জন্মনিবন্ধন নম্বর দিয়ে ডাউনলোড করা যাবে?",নামজন্মতারিখ দিয়ে কি এনআইডি আবেদন ফর্মটি নম্বর ছাড়া ডাউনলোড করা যাবে,nid_new_registration_03,nid_new_registration_03,এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ  করুন।,"এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9838283061981201,0.06486654281616211
"ফর্ম নম্বর হারালে কি নাম, জন্মতারিখ ও জন্মনিবন্ধন নম্বর দিয়েই ডাউনলোড করা যায়?",ফর্ম নম্বর হারিয়ে গেলে কি কেবল নাম ও জন্মতারিখ ব্যবহার করে ডকুমেন্ট ডাউনলোড করা সম্ভব,nid_new_registration_03,nid_new_registration_03,এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ  করুন।,"এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9900522828102112,0.06423807144165039
"আমার আবেদন ফর্মের নম্বরটি হারিয়ে গেছে; নাম, জন্মতারিখ, জন্মনিবন্ধন নম্বর দিয়ে কি ডাউনলোড করা যাবে?",আমার ফরম নম্বর হারিয়ে গেছে এখন নাম জন্মতারিখ জন্মনিবন্ধন নম্বর দিয়ে ডাউনলোড করতে পারবো,nid_new_registration_03,nid_new_registration_03,এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ  করুন।,"এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9933515191078186,0.06546282768249512
"ফর্ম নম্বর মনে না থাকলে কি নাম, জন্মতারিখ ও জন্মনিবন্ধন নম্বর দিয়ে ডাউনলোড করা সম্ভব?",ফর্ম নম্বর ভুলে গেছি; নাম জন্মতারিখ জন্ম নিবন্ধন নম্বর দিয়ে কি কপি বের করা সম্ভব,nid_new_registration_03,nid_new_registration_03,এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ  করুন।,"এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9816492199897766,0.06471014022827148
"ফরমের নম্বরটি নেই; নাম, জন্মতারিখ ও জন্মনিবন্ধন নম্বর দিয়ে কি ডাউনলোড করা যাবে?",নামজন্মতারিখ দিয়ে কি এনআইডি আবেদন ফর্মটি নম্বর ছাড়া ডাউনলোড করা যাবে,nid_new_registration_03,nid_new_registration_03,এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ  করুন।,"এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.979902982711792,0.06423449516296387
"আবেদনপত্রের নম্বর খোয়া গেলে নাম, জন্মতারিখ এবং জন্মনিবন্ধন নম্বর দিয়ে কি ডাউনলোড করতে পারি?",ট্র্যাকিং আইডি ছাড়া কি জন্ম সনদ নম্বর ও নাম দিয়ে আবেদন ফর্ম ডাউনলোড করা সম্ভব,nid_new_registration_03,nid_new_registration_03,এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ  করুন।,"এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9696028232574463,0.06581854820251465
"ফর্ম নম্বর অনুপস্থিত—তাহলে কি নাম, জন্মতারিখ ও জন্মনিবন্ধন নম্বর দিয়ে ডাউনলোড সম্ভব?",ফর্ম নম্বর হারিয়ে গেলে কি কেবল নাম ও জন্মতারিখ ব্যবহার করে ডকুমেন্ট ডাউনলোড করা সম্ভব,nid_new_registration_03,nid_new_registration_03,এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ  করুন।,"এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9790262579917908,0.06489062309265137
"আমার ফরম নম্বর হারিয়ে ফেলেছি; শুধু নাম, জন্মতারিখ আর জন্মনিবন্ধন নম্বর দিয়ে কি ডাউনলোড করা যাবে?",আমার ফরম নম্বর হারিয়ে গেছে এখন নাম জন্মতারিখ জন্মনিবন্ধন নম্বর দিয়ে ডাউনলোড করতে পারবো,nid_new_registration_03,nid_new_registration_03,এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ  করুন।,"এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9925559759140015,0.06520533561706543
"নতুন ভোটার হিসেবে আবেদন করার পরে সিস্টেমে Match Found দেখাচ্ছে, এনআইডি পাচ্ছি না—এখন কী করব?",match found হয়ে আছে নতুন ভোটার এ আবেদন করার পর এনআইডি পাচ্ছিনা কি করতে হবে,nid_new_registration_04,nid_new_registration_04,এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ  করুন।,"এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.989886999130249,0.06475257873535156
"প্রথমবার ভোটার নিবন্ধনের পর 'Match Found' স্ট্যাটাস দেখায়, এরপর এনআইডি ইস্যু হচ্ছে না; করণীয় কী?",ভোটার রেজিস্ট্রেশনের পরও match found—এই অবস্থায় কী করতে হয়,nid_new_registration_04,nid_match_found_verification_failed_how_to_solve,এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ  করুন।,"এ বিষয়ে সংশ্লিষ্ট উপজেলা/থানা নির্বাচন অফিসে যোগাযোগ করুন ও প্রয়োজনীয় নির্দেশনা গ্রহণ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9746604561805725,0.06554126739501953
"নতুন এনরোলমেন্টে Match Found দেখাচ্ছে বলে NID পাইনি, এ অবস্থায় কীভাবে সমাধান করব?",কেন nid match found হচ্ছে এবং সমাধানের জন্য কাকে ধরবো,nid_new_registration_04,nid_match_found_verification_failed_how_to_solve,এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ  করুন।,"এ বিষয়ে সংশ্লিষ্ট উপজেলা/থানা নির্বাচন অফিসে যোগাযোগ করুন ও প্রয়োজনীয় নির্দেশনা গ্রহণ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9681951403617859,0.06543087959289551
"ভোটার হবার আবেদন করার পর যদি Match Found দেখায় এবং এনআইডি না মেলে, তাহলে কী করতে হবে?",match found হয়ে আছে নতুন ভোটার এ আবেদন করার পর এনআইডি পাচ্ছিনা কি করতে হবে,nid_new_registration_04,nid_new_registration_04,এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ  করুন।,"এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9853725433349609,0.06529450416564941
"নতুন ভোটার রেজিস্ট্রেশনের পর সিস্টেম Match Found দেখাচ্ছে, এনআইডি হাতে পাচ্ছি না—পরবর্তী পদক্ষেপ কী?",match found হয়ে আছে নতুন ভোটার এ আবেদন করার পর এনআইডি পাচ্ছিনা কি করতে হবে,nid_new_registration_04,nid_new_registration_04,এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ  করুন।,"এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9844982624053955,0.06571674346923828
"আমি নতুন ভোটার হিসেবে আবেদন করেছি, এখন 'Match Found' দেখাচ্ছে ও এনআইডি আসেনি; কোথায় যোগাযোগ করব?",নতুন ভোটার হিসেবে আবেদন করার পর স্ট্যাটাসে match found” দেখাচ্ছে এনআইডি পাচ্ছি না—এখন কোথায় যোগাযোগ করবো,nid_new_registration_04,nid_new_registration_04,এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ  করুন।,"এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9869219064712524,0.06842589378356934
নতুন NID আবেদনে Match Found দেখানোর কারণে কার্ড পাইনি; করণীয় কী?,match found হয়ে আছে নতুন ভোটার এ আবেদন করার পর এনআইডি পাচ্ছিনা কি করতে হবে,nid_new_registration_04,nid_new_registration_04,এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ  করুন।,"এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9737352132797241,0.06365704536437988
"প্রথমবার এনআইডির জন্য আবেদন করার পর Match Found দেখায়, তাই এনআইডি পাওয়া যাচ্ছে না—কী করা উচিত?",match found হয়ে আছে নতুন ভোটার এ আবেদন করার পর এনআইডি পাচ্ছিনা কি করতে হবে,nid_new_registration_04,nid_new_registration_04,এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ  করুন।,"এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9765219688415527,0.06486964225769043
"নতুন ভোটার আবেদন করে Match Found সমস্যায় পড়েছি, এনআইডি মিলছে না; সমাধান কী?",match found হয়ে আছে নতুন ভোটার এ আবেদন করার পর এনআইডি পাচ্ছিনা কি করতে হবে,nid_new_registration_04,nid_new_registration_04,এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ  করুন।,"এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9844894409179688,0.06481695175170898
"ভোটার নিবন্ধনের আবেদন শেষে যদি 'Match Found' দেখা যায় এবং NID না পাই, কীভাবে এগোব?",match found হয়ে আছে নতুন ভোটার এ আবেদন করার পর এনআইডি পাচ্ছিনা কি করতে হবে,nid_new_registration_04,nid_new_registration_04,এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ  করুন।,"এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9806613922119141,0.06437993049621582
"নতুন ভোটার এন্ট্রির পর Match Found দেখাচ্ছে, এনআইডি ইস্যু হচ্ছে না—এখন কী করব?",নতুন ভোটার রেজিস্ট্রেশন match found দেখাচ্ছে nid ইস্যু না হলে কী করব,nid_new_registration_04,nid_new_registration_04,এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ  করুন।,"এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9830314517021179,0.06981444358825684
"আমি নতুনভাবে ভোটার নিবন্ধন করেছি, কিন্তু Match Found দেখানোর কারণে এনআইডি পাইনি; কী করণীয়?",match found হয়ে আছে নতুন ভোটার এ আবেদন করার পর এনআইডি পাচ্ছিনা কি করতে হবে,nid_new_registration_04,nid_new_registration_04,এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ  করুন।,"এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9809895157814026,0.06888794898986816
নতুন ভোটার হিসেবে রেজিস্ট্রেশনের পর 'Match Found' দেখায় এবং কার্ড পাওয়া যাচ্ছে না; কী করতে হবে?,match found হয়ে আছে নতুন ভোটার এ আবেদন করার পর এনআইডি পাচ্ছিনা কি করতে হবে,nid_new_registration_04,nid_new_registration_04,এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ  করুন।,"এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9802933931350708,0.06720423698425293
"নতুন NID রেজিস্ট্রেশনে Match Found এসেছে, তাই এনআইডি পাচ্ছি না—এটি কীভাবে ঠিক করব?",এনআইডি নম্বরে match found সমস্যা—কোন প্রক্রিয়ায় ঠিক করবো,nid_new_registration_04,nid_match_found_verification_failed_how_to_solve,এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ  করুন।,"এ বিষয়ে সংশ্লিষ্ট উপজেলা/থানা নির্বাচন অফিসে যোগাযোগ করুন ও প্রয়োজনীয় নির্দেশনা গ্রহণ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9801058173179626,0.06814360618591309
ভোটার তালিকায় নতুন করে নাম তোলার পর Match Found দেখাচ্ছে; এনআইডি না পেলে কোথায় যাব?,match found হয়ে আছে নতুন ভোটার এ আবেদন করার পর এনআইডি পাচ্ছিনা কি করতে হবে,nid_new_registration_04,nid_new_registration_04,এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ  করুন।,"এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9815304279327393,0.06617522239685059
"নতুন ভোটার হিসেবে আবেদনের স্ট্যাটাস Match Found দেখায়, এজন্য এনআইডি দিচ্ছে না; এখন সমাধান কী?",নতুন ভোটার হিসেবে আবেদন করার পর স্ট্যাটাসে match found” দেখাচ্ছে এনআইডি পাচ্ছি না—এখন কোথায় যোগাযোগ করবো,nid_new_registration_04,nid_new_registration_04,এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ  করুন।,"এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9824533462524414,0.06621289253234863
"প্রথমবার NID আবেদন করে Match Found ইস্যু দেখছি, এনআইডি আসছে না—কী করা দরকার?",match found হয়ে আছে নতুন ভোটার এ আবেদন করার পর এনআইডি পাচ্ছিনা কি করতে হবে,nid_new_registration_04,nid_new_registration_04,এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ  করুন।,"এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9732076525688171,0.06730508804321289
"নতুন ভোটার নিবন্ধনের পর যদি Match Found দেখা দেয় এবং NID পাওয়া না যায়, তাহলে করণীয় কী?",match found হয়ে আছে নতুন ভোটার এ আবেদন করার পর এনআইডি পাচ্ছিনা কি করতে হবে,nid_new_registration_04,nid_new_registration_04,এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ  করুন।,"এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9827562570571899,0.0695643424987793
"আমি নতুন ভোটার হতে আবেদন করেছি, Match Found দেখানোর পর থেকে এনআইডি পাচ্ছি না; কীভাবে সমাধান করব?",match found হয়ে আছে নতুন ভোটার এ আবেদন করার পর এনআইডি পাচ্ছিনা কি করতে হবে,nid_new_registration_04,nid_new_registration_04,এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ  করুন।,"এক্ষেত্রে উপজেলা/ থানা নির্বাচন কর্মকর্তা ও রেজিস্ট্রেশন কর্মকর্তার পরামর্শ গ্রহণ করুন। 

আপনাকে আর কোন তথ্য দিয়ে সহযোগিতা করতে পারি?",0.9856287240982056,0.0662698745727539
