question,tag,answer
স্মার্ট কার্ড গ্রহণে কি টাকা খরচ হবে?,smart_card_collection_fees,"না, স্মার্ট কার্ড উত্তোলনের জন্য কোন ফি জমা দিতে হয় না। তবে পূর্বের পেপার লেমিনেটেড এনআইডি কার্ড অথবা ভোটার নিবন্ধন স্লিপ নিয়ে সংশ্লিষ্ট উপজেলা/থানা অফিসে যোগাযোগ করতে হবে।"
স্মার্ট কার্ড নিতে কি কোনও চার্জ প্রযোজ্য?,smart_card_collection_fees,"না, স্মার্ট কার্ড উত্তোলনের জন্য কোন ফি জমা দিতে হয় না। তবে পূর্বের পেপার লেমিনেটেড এনআইডি কার্ড অথবা ভোটার নিবন্ধন স্লিপ নিয়ে সংশ্লিষ্ট উপজেলা/থানা অফিসে যোগাযোগ করতে হবে।"
স্মার্ট কার্ড নিতে কি কোনো টাকা দিতে হবে?,smart_card_collection_fees,"না, স্মার্ট কার্ড উত্তোলনের জন্য কোন ফি জমা দিতে হয় না। তবে পূর্বের পেপার লেমিনেটেড এনআইডি কার্ড অথবা ভোটার নিবন্ধন স্লিপ নিয়ে সংশ্লিষ্ট উপজেলা/থানা অফিসে যোগাযোগ করতে হবে।"
স্মার্ট কার্ড নেওয়ার কি কোনো ফি দিতে হবে?,smart_card_collection_fees,"না, স্মার্ট কার্ড উত্তোলনের জন্য কোন ফি জমা দিতে হয় না। তবে পূর্বের পেপার লেমিনেটেড এনআইডি কার্ড অথবা ভোটার নিবন্ধন স্লিপ নিয়ে সংশ্লিষ্ট উপজেলা/থানা অফিসে যোগাযোগ করতে হবে।"
স্মার্ট কার্ড নেওয়ার জন্য কি পেমেন্ট করতে হবে?,smart_card_collection_fees,"না, স্মার্ট কার্ড উত্তোলনের জন্য কোন ফি জমা দিতে হয় না। তবে পূর্বের পেপার লেমিনেটেড এনআইডি কার্ড অথবা ভোটার নিবন্ধন স্লিপ নিয়ে সংশ্লিষ্ট উপজেলা/থানা অফিসে যোগাযোগ করতে হবে।"
স্মার্ট কার্ড নেওয়ার জন্য টাকা দিতে হয় কি?,smart_card_collection_fees,"না, স্মার্ট কার্ড উত্তোলনের জন্য কোন ফি জমা দিতে হয় না। তবে পূর্বের পেপার লেমিনেটেড এনআইডি কার্ড অথবা ভোটার নিবন্ধন স্লিপ নিয়ে সংশ্লিষ্ট উপজেলা/থানা অফিসে যোগাযোগ করতে হবে।"
স্মার্ট কার্ড পাবার জন্য কত টাকা লাগবে?,smart_card_collection_fees,"না, স্মার্ট কার্ড উত্তোলনের জন্য কোন ফি জমা দিতে হয় না। তবে পূর্বের পেপার লেমিনেটেড এনআইডি কার্ড অথবা ভোটার নিবন্ধন স্লিপ নিয়ে সংশ্লিষ্ট উপজেলা/থানা অফিসে যোগাযোগ করতে হবে।"
স্মার্ট কার্ড সংগ্রহ করতে কি টাকা দিতে হবে?,smart_card_collection_fees,"না, স্মার্ট কার্ড উত্তোলনের জন্য কোন ফি জমা দিতে হয় না। তবে পূর্বের পেপার লেমিনেটেড এনআইডি কার্ড অথবা ভোটার নিবন্ধন স্লিপ নিয়ে সংশ্লিষ্ট উপজেলা/থানা অফিসে যোগাযোগ করতে হবে।"
স্মার্ট কার্ড সংগ্রহে কি কোনো সরকারি ফি আছে?,smart_card_collection_fees,"না, স্মার্ট কার্ড উত্তোলনের জন্য কোন ফি জমা দিতে হয় না। তবে পূর্বের পেপার লেমিনেটেড এনআইডি কার্ড অথবা ভোটার নিবন্ধন স্লিপ নিয়ে সংশ্লিষ্ট উপজেলা/থানা অফিসে যোগাযোগ করতে হবে।"
স্মার্ট কার্ড সংগ্রহের সময় কি কোনো চার্জ দেওয়া লাগে?,smart_card_collection_fees,"না, স্মার্ট কার্ড উত্তোলনের জন্য কোন ফি জমা দিতে হয় না। তবে পূর্বের পেপার লেমিনেটেড এনআইডি কার্ড অথবা ভোটার নিবন্ধন স্লিপ নিয়ে সংশ্লিষ্ট উপজেলা/থানা অফিসে যোগাযোগ করতে হবে।"
স্মার্ট কার্ডের জন্য কি কোনো প্রবিধান অনুযায়ী ফি আছে?,smart_card_collection_fees,"না, স্মার্ট কার্ড উত্তোলনের জন্য কোন ফি জমা দিতে হয় না। তবে পূর্বের পেপার লেমিনেটেড এনআইডি কার্ড অথবা ভোটার নিবন্ধন স্লিপ নিয়ে সংশ্লিষ্ট উপজেলা/থানা অফিসে যোগাযোগ করতে হবে।"
স্মার্ট কার্ডের জন্য কি সরকারি ফি দিতে হয়?,smart_card_collection_fees,"না, স্মার্ট কার্ড উত্তোলনের জন্য কোন ফি জমা দিতে হয় না। তবে পূর্বের পেপার লেমিনেটেড এনআইডি কার্ড অথবা ভোটার নিবন্ধন স্লিপ নিয়ে সংশ্লিষ্ট উপজেলা/থানা অফিসে যোগাযোগ করতে হবে।"
স্মার্ট কার্ডের জন্য ফি কত?,smart_card_collection_fees,"না, স্মার্ট কার্ড উত্তোলনের জন্য কোন ফি জমা দিতে হয় না। তবে পূর্বের পেপার লেমিনেটেড এনআইডি কার্ড অথবা ভোটার নিবন্ধন স্লিপ নিয়ে সংশ্লিষ্ট উপজেলা/থানা অফিসে যোগাযোগ করতে হবে।"
স্মার্ট জাতীয় পরিচয়পত্রের জন্য কি জমা টাকা লাগে?,smart_card_collection_fees,"না, স্মার্ট কার্ড উত্তোলনের জন্য কোন ফি জমা দিতে হয় না। তবে পূর্বের পেপার লেমিনেটেড এনআইডি কার্ড অথবা ভোটার নিবন্ধন স্লিপ নিয়ে সংশ্লিষ্ট উপজেলা/থানা অফিসে যোগাযোগ করতে হবে।"
বিতরণ শেষ—আমার স্মার্ট কার্ড কি পরে দেওয়া হবে?,smart_card_distributed_in_my_area_but_my_card_not_received,সংশ্লিষ্ট থানা/উপজেলা নির্বাচন অফিস থেকে স্মার্ট কার্ড মুদ্রণ সম্পর্কিত তথ্য জেনে নিন।
"স্মার্ট কার্ড বিতরণ শেষ হয়েছে, আমার কার্ড নিতে কোথায় যেতে হবে?",smart_card_distributed_in_my_area_but_my_card_not_received,সংশ্লিষ্ট থানা/উপজেলা নির্বাচন অফিস থেকে স্মার্ট কার্ড মুদ্রণ সম্পর্কিত তথ্য জেনে নিন।
স্মার্ট কার্ডের বণ্টন সম্পন্ন—আমার কার্ড কবে হাতে পাব?,smart_card_distributed_in_my_area_but_my_card_not_received,সংশ্লিষ্ট থানা/উপজেলা নির্বাচন অফিস থেকে স্মার্ট কার্ড মুদ্রণ সম্পর্কিত তথ্য জেনে নিন।
নতুন স্মার্ট কার্ডের জন্য কি কোনো ফি ধার্য করা হয়েছে?,smart_card_fee,প্রথমবার স্মার্ট কার্ড নিতে কোন ফি দিতে হবে না।
স্মার্ট এনআইডি কার্ড কি ফ্রি প্রদান করা হয়?,smart_card_fee,প্রথমবার স্মার্ট কার্ড নিতে কোন ফি দিতে হবে না।
স্মার্ট কার্ড গ্রহণ করতে কি কোনো সরকারি ফি দিতে হবে?,smart_card_fee,প্রথমবার স্মার্ট কার্ড নিতে কোন ফি দিতে হবে না।
স্মার্ট কার্ড নিতে কি কোনো নির্ধারিত টাকা দিতে হয়?,smart_card_fee,প্রথমবার স্মার্ট কার্ড নিতে কোন ফি দিতে হবে না।
স্মার্ট কার্ডের জন্য কি পে করতে হবে?,smart_card_fee,প্রথমবার স্মার্ট কার্ড নিতে কোন ফি দিতে হবে না।
স্মার্ট কার্ড নিতে কোন অফিসে যোগাযোগ করব?,smart_card_from_where,আপনার এই প্রশ্নের উত্তরটি জানতে ৯ বাটন চেপে কল সেন্টার প্রতিনিধির সঙ্গে সরাসরি কথা বলুন।
এনআইডি মিসিং—স্মার্ট কার্ড ইস্যুর জন্য সময় নির্ধারণ কিভাবে করব?,smart_card_lost_how_to_get_new_one_again,"আন্তরিকভাবে দুঃখিত, এই মুহুর্তে স্মার্টকার্ড রি-প্রিন্টের সুযোগ নেই।"
এনআইডি হারালে স্মার্ট কার্ড রিইস্যুর প্রসেসিং টাইম কতদিন?,smart_card_lost_how_to_get_new_one_again,"আন্তরিকভাবে দুঃখিত, এই মুহুর্তে স্মার্টকার্ড রি-প্রিন্টের সুযোগ নেই।"
জাতীয় পরিচয়পত্র হারালে স্মার্ট কার্ড রি-ইস্যু সার্ভিস চালু আছে কি?,smart_card_lost_how_to_get_new_one_again,"আন্তরিকভাবে দুঃখিত, এই মুহুর্তে স্মার্টকার্ড রি-প্রিন্টের সুযোগ নেই।"
পুরোনো এনআইডি হারিয়ে স্মার্ট কার্ডের জন্য অনুরোধ করতে পারি তো?,smart_card_lost_how_to_get_new_one_again,"আন্তরিকভাবে দুঃখিত, এই মুহুর্তে স্মার্টকার্ড রি-প্রিন্টের সুযোগ নেই।"
স্মার্ট এনআইডি না পেলে কি রি-ইস্যুর আবেদন করা যায়?,smart_card_lost_reissue,দুঃখিত। ভোটারযোগ্য সকল নাগরিকের হাতে একবার স্মার্টকার্ড পৌঁছানোর পর স্মার্টকার্ড রিপ্রিন্টের বিষয়ে সিদ্ধান্ত গ্রহণ করা হবে।
স্মার্ট কার্ড হারিয়ে রিপ্রিন্ট করার প্রক্রিয়া কি চালু আছে?,smart_card_lost_reissue,দুঃখিত। ভোটারযোগ্য সকল নাগরিকের হাতে একবার স্মার্টকার্ড পৌঁছানোর পর স্মার্টকার্ড রিপ্রিন্টের বিষয়ে সিদ্ধান্ত গ্রহণ করা হবে।
হারানো স্মার্ট কার্ডের জন্য পুনরায় কি নতুন স্মার্ট কার্ড দেওয়া হবে?,smart_card_lost_reissue,দুঃখিত। ভোটারযোগ্য সকল নাগরিকের হাতে একবার স্মার্টকার্ড পৌঁছানোর পর স্মার্টকার্ড রিপ্রিন্টের বিষয়ে সিদ্ধান্ত গ্রহণ করা হবে।
হারানো স্মার্ট কার্ডের ডুপ্লিকেট কি এখন পাওয়া যাচ্ছে?,smart_card_lost_reissue,দুঃখিত। ভোটারযোগ্য সকল নাগরিকের হাতে একবার স্মার্টকার্ড পৌঁছানোর পর স্মার্টকার্ড রিপ্রিন্টের বিষয়ে সিদ্ধান্ত গ্রহণ করা হবে।
চিপযুক্ত জাতীয় পরিচয়পত্র প্রিন্ট না হওয়ার কারণসমূহ কী?,smart_card_print_problem,"ডাটাবেজে তথ্য যথাযথভাবে না থাকার কারণে স্মার্ট কার্ড মু্দ্রণ হয় না, কারণ জানতে ৯ চাপুন।"
স্মার্ট এনআইডি প্রিন্ট হয়েছে কিনা টেক্সট করে জানতে হলে নম্বর কী?,smart_card_printing_status_sms_how,আপনার এই প্রশ্নের উত্তরটি জানতে ৯ বাটন চেপে কল সেন্টার প্রতিনিধির সঙ্গে সরাসরি কথা বলুন।
স্মার্ট আইডি কার্ড চাইলে কেন অনলাইন কপি ছাড়া কিছু পেলাম না?,smart_card_selected_but_get_pdf,"আন্তরিকভাবে দুঃখিত, এই মুহুর্তে স্মার্টকার্ড রি-প্রিন্টের সুযোগ নেই।"
স্মার্ট এনআইডি অপশনে নরমাল কার্ড—স্মার্ট কি আসবে না?,smart_card_selected_but_get_pdf,"আন্তরিকভাবে দুঃখিত, এই মুহুর্তে স্মার্টকার্ড রি-প্রিন্টের সুযোগ নেই।"
স্মার্ট কার্ড বেছে সংশোধন করেছি; এখন কি কেবল ই-কপিই থাকবে?,smart_card_selected_but_get_pdf,"আন্তরিকভাবে দুঃখিত, এই মুহুর্তে স্মার্টকার্ড রি-প্রিন্টের সুযোগ নেই।"
স্মার্ট কার্ড রি-প্রিন্ট অনুরোধে কি এখন কার্ড দেওয়া হচ্ছে না?,smart_card_selected_but_get_pdf,"আন্তরিকভাবে দুঃখিত, এই মুহুর্তে স্মার্টকার্ড রি-প্রিন্টের সুযোগ নেই।"
স্মার্ট কার্ড সংশোধনের পর প্লাস্টিক কার্ডের কোনো সম্ভাবনা আছে?,smart_card_selected_but_get_pdf,"আন্তরিকভাবে দুঃখিত, এই মুহুর্তে স্মার্টকার্ড রি-প্রিন্টের সুযোগ নেই।"
স্মার্ট কার্ডের জন্য সিলেক্ট করেছিলাম; কেন কেবল অনলাইন কপি?,smart_card_selected_but_get_pdf,"আন্তরিকভাবে দুঃখিত, এই মুহুর্তে স্মার্টকার্ড রি-প্রিন্টের সুযোগ নেই।"
"স্মার্ট কার্ডের রি-প্রিন্টে কার্ড না পেলে, পরে কি পাওয়া যায়?",smart_card_selected_but_get_pdf,"আন্তরিকভাবে দুঃখিত, এই মুহুর্তে স্মার্টকার্ড রি-প্রিন্টের সুযোগ নেই।"
"আমার স্মার্ট কার্ড কি রেডি হয়েছে, জানবো কীভাবে?",smart_card_status,আপনার এই প্রশ্নের উত্তরটি জানতে ৯ বাটন চেপে কল সেন্টার প্রতিনিধির সঙ্গে সরাসরি কথা বলুন।
স্মার্ট কার্ড তৈরি হয়ে গেলে জানার নিয়ম কী?,smart_card_status,আপনার এই প্রশ্নের উত্তরটি জানতে ৯ বাটন চেপে কল সেন্টার প্রতিনিধির সঙ্গে সরাসরি কথা বলুন।
স্মার্ট কার্ড প্রিন্টিং স্ট্যাটাস জানতে কোন মাধ্যম ব্যবহার করবো?,smart_card_status,আপনার এই প্রশ্নের উত্তরটি জানতে ৯ বাটন চেপে কল সেন্টার প্রতিনিধির সঙ্গে সরাসরি কথা বলুন।
স্মার্ট কার্ডের প্রিন্ট হয়েছে কি না ফোনে জেনে নেওয়া যাবে?,smart_card_status,আপনার এই প্রশ্নের উত্তরটি জানতে ৯ বাটন চেপে কল সেন্টার প্রতিনিধির সঙ্গে সরাসরি কথা বলুন।
ছবি জমা করে এসএমএস কবে হাতে পাবে?,sms_after_picture_how_many_days,আপনার এই প্রশ্নের উত্তর জানতে ৯ বাটন চেপে কল সেন্টার প্রতিনিধির সঙ্গে সরাসরি কথা বলুন।
ছবি তোলার পর এনআইডি সংশ্লিষ্ট এসএমএস কবে আসে?,sms_after_picture_how_many_days,আপনার এই প্রশ্নের উত্তর জানতে ৯ বাটন চেপে কল সেন্টার প্রতিনিধির সঙ্গে সরাসরি কথা বলুন।
আবেদন করার পূর্বে কেটে নেয়া ফি কোথায় গেল? কেন আবার ফি চাইছে?,softwere_bug_in_card_processing_system,এনআইডি সংশোধন/ রি-ইস্যু আবেদনের ক্ষেত্রে কারিগরী সমস্যার কারণে এই সমস্যা তৈরি হয়ে থাকতে পারে। এমতাবস্থায় ০ বাটন চেপে আপনার অভিযোগটি রেকর্ড করুন। আশা করা যায় শীঘ্রই আপনার প্রদত্ত ফি পুণঃব্যবহারের উপযোগী হবে।
এনআইডি কার্ডে বিয়ের পর স্বামীর নাম যোগ করার জন্য কি ডকুমেন্টস লাগবে?,spouse_name_correction_new,"স্বামী/স্ত্রী এর নাম সংশোধন এর জন্য নিকাহনামা (ইসলাম ধর্ম ব্যতীত অন্যান্য ধর্মাবলম্বীদের জন্য বিবাহের প্রত্যয়নপত্র/এফিডেভিট), স্বামী/স্ত্রীর এনআইডি, প্রযোজ্য ক্ষেত্রে তালাকনামা, সন্তানদের জাতীয় পরিচয়পত্র/ শিক্ষা সনদ/ অনলাইন জন্ম নিবন্ধন।"
এনআইডিতে বিয়ের পর spouse নাম সংযোজনের জন্য কী কী দরকার হবে?,spouse_name_correction_new,"স্বামী/স্ত্রী এর নাম সংশোধন এর জন্য নিকাহনামা (ইসলাম ধর্ম ব্যতীত অন্যান্য ধর্মাবলম্বীদের জন্য বিবাহের প্রত্যয়নপত্র/এফিডেভিট), স্বামী/স্ত্রীর এনআইডি, প্রযোজ্য ক্ষেত্রে তালাকনামা, সন্তানদের জাতীয় পরিচয়পত্র/ শিক্ষা সনদ/ অনলাইন জন্ম নিবন্ধন।"
ভোটার আইডিতে spouse তথ্য আপডেট করতে কী কী কাগজপত্র লাগে?,spouse_name_correction_new,"স্বামী/স্ত্রী এর নাম সংশোধন এর জন্য নিকাহনামা (ইসলাম ধর্ম ব্যতীত অন্যান্য ধর্মাবলম্বীদের জন্য বিবাহের প্রত্যয়নপত্র/এফিডেভিট), স্বামী/স্ত্রীর এনআইডি, প্রযোজ্য ক্ষেত্রে তালাকনামা, সন্তানদের জাতীয় পরিচয়পত্র/ শিক্ষা সনদ/ অনলাইন জন্ম নিবন্ধন।"
এক ফর্মে সাবমিট করলে কি বর্তমান ও স্থায়ী ঠিকানা আপডেট হবে?,together_present_and_permanent_address_change,"না, উভয় ক্ষেত্রে ভিন্ন ভিন্ন আবেদন করতে হবে।"
একই অ্যাপ্লিকেশনে কি দুটো ঠিকানার জন্য আবেদন করা যায়?,together_present_and_permanent_address_change,"না, উভয় ক্ষেত্রে ভিন্ন ভিন্ন আবেদন করতে হবে।"
একই সাথে কি এনআইডিতে স্থায়ী আর বর্তমান ঠিকানা বদলানো যায়?,together_present_and_permanent_address_change,"না, উভয় ক্ষেত্রে ভিন্ন ভিন্ন আবেদন করতে হবে।"
একেবারে একবারে কি present/permanent address আপডেট করা যাবে?,together_present_and_permanent_address_change,"না, উভয় ক্ষেত্রে ভিন্ন ভিন্ন আবেদন করতে হবে।"
Underage বয়সে নেওয়া এনআইডির ক্ষেত্রে ভোটার হওয়া কবে ধরা হয়?,underaged_card_holder_to_voter,যে কোন বছরের পহেলা জানুয়ারি ১৮ বছর পূর্ণ হবার সাথে সাথে এনআইডি কার্ডধারী ব্যক্তি ভোটার তালিকার অন্তর্ভুক্ত হয়ে থাকেন।
অপ্রাপ্তবয়স্ক এনআইডি থাকলে ভোটার হিসেবে অন্তর্ভুক্ত করার সময় কখন?,underaged_card_holder_to_voter,যে কোন বছরের পহেলা জানুয়ারি ১৮ বছর পূর্ণ হবার সাথে সাথে এনআইডি কার্ডধারী ব্যক্তি ভোটার তালিকার অন্তর্ভুক্ত হয়ে থাকেন।
আবেদন সাবমিট করতে গিয়ে “অপ্রত্যাশিত সমস্যা”—সমাধান কিভাবে সম্ভব?,unexpected_online_problem,আপনার এই প্রশ্নের উত্তরটি জানতে ৯ বাটন চেপে কল সেন্টার প্রতিনিধির সঙ্গে সরাসরি কথা বলুন।
ইসি অনলাইন পোর্টালে unexpected issue—কিভাবে সমাধান নেব?,unexpected_online_problem,আপনার এই প্রশ্নের উত্তরটি জানতে ৯ বাটন চেপে কল সেন্টার প্রতিনিধির সঙ্গে সরাসরি কথা বলুন।
"এনআইডি আপডেট সম্পন্ন, কপি সংগ্রহের উপায় কী?",updated_nid_after_correction,"এনআইডি কার্ডের প্রদর্শিত তথ্য যেমন- নিজ নাম, পিতা-মাতার নাম, জন্ম তারিখ ইত্যাদি সংশোধনের আবেদন অনুমোদন করা হলে সংশোধিত কার্ড ডাউনলোড করতে পারবেন কিন্তু অন্যান্য তথ্য সংশোধন হলে ডাউনলোড সম্ভব নয়।"
এনআইডি আপডেটের পরে কার্ড ডাউনলোড প্রসেস কী?,updated_nid_after_correction,"এনআইডি কার্ডের প্রদর্শিত তথ্য যেমন- নিজ নাম, পিতা-মাতার নাম, জন্ম তারিখ ইত্যাদি সংশোধনের আবেদন অনুমোদন করা হলে সংশোধিত কার্ড ডাউনলোড করতে পারবেন কিন্তু অন্যান্য তথ্য সংশোধন হলে ডাউনলোড সম্ভব নয়।"
এনআইডি ডাটা আপডেট হলে কার্ড সংগ্রহের ঠিকানা কী?,updated_nid_after_correction,"এনআইডি কার্ডের প্রদর্শিত তথ্য যেমন- নিজ নাম, পিতা-মাতার নাম, জন্ম তারিখ ইত্যাদি সংশোধনের আবেদন অনুমোদন করা হলে সংশোধিত কার্ড ডাউনলোড করতে পারবেন কিন্তু অন্যান্য তথ্য সংশোধন হলে ডাউনলোড সম্ভব নয়।"
এনআইডি রেকর্ড সংশোধনের পর নতুন কার্ড পাওয়ার পথ কী?,updated_nid_after_correction,"এনআইডি কার্ডের প্রদর্শিত তথ্য যেমন- নিজ নাম, পিতা-মাতার নাম, জন্ম তারিখ ইত্যাদি সংশোধনের আবেদন অনুমোদন করা হলে সংশোধিত কার্ড ডাউনলোড করতে পারবেন কিন্তু অন্যান্য তথ্য সংশোধন হলে ডাউনলোড সম্ভব নয়।"
ইউটিলিটি বিল আমার নামে নয়—এনআইডিতে ঠিকানা বদলাতে কোন নথি দেব?,utility_bill_not_available_for_address_proof,"পিতা/মাতা বা স্বামী/স্ত্রীর নামে ইউটিলিটি বিলের কপি দেওয়া যেতে পারে। ভাড়াকৃত বাড়ির ক্ষেত্রে বাড়িওয়ালার নামে ইউটিলিটি বিলের কপি, বাড়ি ভাড়ার চুক্তিপত্র এবং উক্ত এলাকার জনপ্রতিনিধি কর্তৃক নাগরিকত্ব সনদ/ প্রত্যয়নপত্র দাখিল করতে হবে।"
ইউটিলিটি বিল ছাড়া কি ঠিকানা পরিবর্তনের ফাইল প্রক্রিয়াজাত হবে?,utility_bill_not_available_for_address_proof,"পিতা/মাতা বা স্বামী/স্ত্রীর নামে ইউটিলিটি বিলের কপি দেওয়া যেতে পারে। ভাড়াকৃত বাড়ির ক্ষেত্রে বাড়িওয়ালার নামে ইউটিলিটি বিলের কপি, বাড়ি ভাড়ার চুক্তিপত্র এবং উক্ত এলাকার জনপ্রতিনিধি কর্তৃক নাগরিকত্ব সনদ/ প্রত্যয়নপত্র দাখিল করতে হবে।"
ইউটিলিটি বিল না থাকলে ভোটার ঠিকানা পরিবর্তনের কি উপায় আছে?,utility_bill_not_available_for_address_proof,"পিতা/মাতা বা স্বামী/স্ত্রীর নামে ইউটিলিটি বিলের কপি দেওয়া যেতে পারে। ভাড়াকৃত বাড়ির ক্ষেত্রে বাড়িওয়ালার নামে ইউটিলিটি বিলের কপি, বাড়ি ভাড়ার চুক্তিপত্র এবং উক্ত এলাকার জনপ্রতিনিধি কর্তৃক নাগরিকত্ব সনদ/ প্রত্যয়নপত্র দাখিল করতে হবে।"
ইউটিলিটি বিল নাই—ঠিকানা বদলের আবেদন কিসের ভিত্তিতে করা যায়?,utility_bill_not_available_for_address_proof,"পিতা/মাতা বা স্বামী/স্ত্রীর নামে ইউটিলিটি বিলের কপি দেওয়া যেতে পারে। ভাড়াকৃত বাড়ির ক্ষেত্রে বাড়িওয়ালার নামে ইউটিলিটি বিলের কপি, বাড়ি ভাড়ার চুক্তিপত্র এবং উক্ত এলাকার জনপ্রতিনিধি কর্তৃক নাগরিকত্ব সনদ/ প্রত্যয়নপত্র দাখিল করতে হবে।"
পিতা/মাতার নামে ইউটিলিটি বিল দিয়ে কি ভোটার ঠিকানা বদলানো যাবে?,utility_bill_not_available_for_address_proof,"পিতা/মাতা বা স্বামী/স্ত্রীর নামে ইউটিলিটি বিলের কপি দেওয়া যেতে পারে। ভাড়াকৃত বাড়ির ক্ষেত্রে বাড়িওয়ালার নামে ইউটিলিটি বিলের কপি, বাড়ি ভাড়ার চুক্তিপত্র এবং উক্ত এলাকার জনপ্রতিনিধি কর্তৃক নাগরিকত্ব সনদ/ প্রত্যয়নপত্র দাখিল করতে হবে।"
স্বামীর/স্ত্রীর নামে বিল দেখিয়ে কি ঠিকানা আপডেট করা সম্ভব?,utility_bill_not_available_for_address_proof,"পিতা/মাতা বা স্বামী/স্ত্রীর নামে ইউটিলিটি বিলের কপি দেওয়া যেতে পারে। ভাড়াকৃত বাড়ির ক্ষেত্রে বাড়িওয়ালার নামে ইউটিলিটি বিলের কপি, বাড়ি ভাড়ার চুক্তিপত্র এবং উক্ত এলাকার জনপ্রতিনিধি কর্তৃক নাগরিকত্ব সনদ/ প্রত্যয়নপত্র দাখিল করতে হবে।"
নতুন এলাকায় ভোটার অন্তর্ভুক্তির জন্য কিভাবে আবেদন করব?,voter_area_change,আপনি যে এলাকায় যেতে চান সেই সংশ্লিষ্ট উপজেলা/ থানা নির্বাচন অফিসে স্বশরীরে উপস্থিত হয়ে স্থানান্তর ফর্ম-১৩ পূরণ করে প্রয়োজনীয় দলিলাদিসহ আবেদন করুন।
পুরনো এলাকা থেকে ভোটার ট্রান্সফারের জন্য কোথায় যেতে হবে?,voter_area_change,আপনি যে এলাকায় যেতে চান সেই সংশ্লিষ্ট উপজেলা/ থানা নির্বাচন অফিসে স্বশরীরে উপস্থিত হয়ে স্থানান্তর ফর্ম-১৩ পূরণ করে প্রয়োজনীয় দলিলাদিসহ আবেদন করুন।
বর্তমান ঠিকানায় ভোটার হতে চাই; আবেদন কোথায় করব?,voter_area_change,আপনি যে এলাকায় যেতে চান সেই সংশ্লিষ্ট উপজেলা/ থানা নির্বাচন অফিসে স্বশরীরে উপস্থিত হয়ে স্থানান্তর ফর্ম-১৩ পূরণ করে প্রয়োজনীয় দলিলাদিসহ আবেদন করুন।
স্থায়ী ঠিকানা থেকে বর্তমান ঠিকানায় ভোটার স্থানান্তর করতে হলে প্রক্রিয়াটি কী?,voter_area_change,আপনি যে এলাকায় যেতে চান সেই সংশ্লিষ্ট উপজেলা/ থানা নির্বাচন অফিসে স্বশরীরে উপস্থিত হয়ে স্থানান্তর ফর্ম-১৩ পূরণ করে প্রয়োজনীয় দলিলাদিসহ আবেদন করুন।
স্থানান্তর মঞ্জুর হলেও eNID-এ পরিবর্তন নাই—সমাধান পেতে কী করতে হবে?,voter_area_change_not_reflected,"আন্তরিকভাবে দুঃখিত, অনুগ্রহপূর্বক সংশ্লিষ্ট থানা/উপজেলা নির্বাচন অফিসে যোগাযোগ করুন।"
ট্রান্সফার পেন্ডিং অবস্থায় কি NID আপডেটের আবেদন নেয়া হয়?,voter_area_change_ongoing,"দুঃখিত, একটি আবেদনের কার্যক্রম চলমান থাকা অবস্থায় অন্য কোন বিষয়ের জন্য আবেদন করা যাবে না।"
ট্রান্সফার রিকোয়েস্ট প্রসেসিং; কি তথ্য সংশোধন সাবমিট করা যাবে না?,voter_area_change_ongoing,"দুঃখিত, একটি আবেদনের কার্যক্রম চলমান থাকা অবস্থায় অন্য কোন বিষয়ের জন্য আবেদন করা যাবে না।"
ট্রান্সফার রিকোয়েস্ট রিভিউতে; কি কার্ড সংশোধন করা যাবে এই সময়ে?,voter_area_change_ongoing,"দুঃখিত, একটি আবেদনের কার্যক্রম চলমান থাকা অবস্থায় অন্য কোন বিষয়ের জন্য আবেদন করা যাবে না।"
ভোটার এলাকা পরিবর্তনের প্রক্রিয়া চলছে; এখন কি সংশোধন সাবমিট করা ঠিক হবে?,voter_area_change_ongoing,"দুঃখিত, একটি আবেদনের কার্যক্রম চলমান থাকা অবস্থায় অন্য কোন বিষয়ের জন্য আবেদন করা যাবে না।"
ভোটার ঠিকানা বদলের আবেদন চলমান থাকলে কি অন্য কোনো সংশোধন আবেদন নেয়?,voter_area_change_ongoing,"দুঃখিত, একটি আবেদনের কার্যক্রম চলমান থাকা অবস্থায় অন্য কোন বিষয়ের জন্য আবেদন করা যাবে না।"
অনলাইন অ্যাপ্লিকেশন দিয়ে ভোটার এলাকা বদলে নেওয়া যায় কি?,voter_area_change_online,"দুঃখিত, এক্ষেত্রে আপনি যে এলাকায় স্থানান্তর হতে চান সেই উপজেলা/থানা নির্বাচন অফিসে স্বশরীরে আবেদন জমা দিতে হবে।"
ভোটার স্থানান্তরের পর রি-ইস্যু ফর্ম কোথায় পাব?,voter_migration_done_now_what_to_do_for_reissue,নির্ধারিত ফি জমা দিয়ে অনলাইনে রিইস্যু আবেদন করুন।
মাইগ্রেট করার পর কার্ডের রিইস্যুর জন্য কী আবেদন লাগবে?,voter_migration_done_now_what_to_do_for_reissue,নির্ধারিত ফি জমা দিয়ে অনলাইনে রিইস্যু আবেদন করুন।
মাইগ্রেশনের পরে রিইস্যু কাকে উদ্দেশ্য করে আবেদন করবো?,voter_migration_done_now_what_to_do_for_reissue,নির্ধারিত ফি জমা দিয়ে অনলাইনে রিইস্যু আবেদন করুন।
